step,reward,cover_x,cover_y,selected_target_id,selected_target_x,selected_target_y,selected_target_risk_score,route_confidence,route_stagnation_score,coverage_rate,effective_coverage_rate,cover_latency_seconds,cover_latency_p90_seconds,response_sla_success_rate,strict_response_sla_success_rate,success_count,spawned_count,missed_count,steam_count,pending_steam_count,burst_lull_phase,active_steams
20,-0.35485871997904667,1.4257538318634033,-0.054959069937467575,0,1.641534686088562,0.09240525215864182,0.509012176675929,0.15412602913048534,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:20.0;1:1.65751:-0.37849:15.0;2:1.86871:0.21352:10.0
21,-0.36031810198828657,1.4268038272857666,-0.05429274961352348,0,1.641534686088562,0.09240525215864182,0.5117004774179723,0.1541258726682927,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:21.0;1:1.65751:-0.37849:16.0;2:1.86871:0.21352:11.0
22,-0.3657780005290392,1.4279273748397827,-0.05355900898575783,0,1.641534686088562,0.09240525215864182,0.5144258038202921,0.15412604030635618,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:22.0;1:1.65751:-0.37849:17.0;2:1.86871:0.21352:12.0
23,-0.3712389776475025,1.4291239976882935,-0.05275615304708481,0,1.641534686088562,0.09240525215864182,0.5171883794003063,0.15412659909990095,0.12777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:23.0;1:1.65751:-0.37849:18.0;2:1.86871:0.21352:13.0
24,-0.3767018986385685,1.4303932189941406,-0.05188268795609474,0,1.641534686088562,0.09240525215864182,0.519988382971949,0.1541275714006689,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:24.0;1:1.65751:-0.37849:19.0;2:1.86871:0.21352:14.0
25,-0.38216378889088587,1.4317342042922974,-0.050937309861183167,0,1.641534686088562,0.09240525215864182,0.5228258033593496,0.15412899073627262,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:25.0;1:1.65751:-0.37849:20.0;2:1.86871:0.21352:15.0
26,-0.38762301837057844,1.4331462383270264,-0.049918871372938156,0,1.641534686088562,0.09240525215864182,0.5257006852659913,0.1541309241619374,0.14444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:26.0;1:1.65751:-0.37849:21.0;2:1.86871:0.21352:16.0
27,-0.3930868936653594,1.4346284866333008,-0.04882638901472092,0,1.641534686088562,0.09240525215864182,0.5286129728125202,0.15413333815005092,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:27.0;1:1.65751:-0.37849:22.0;2:1.86871:0.21352:17.0
28,-0.3985588197437333,1.4361799955368042,-0.04765902832150459,0,1.641534686088562,0.09240525215864182,0.531562520712614,0.154136310931709,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:28.0;1:1.65751:-0.37849:23.0;2:1.86871:0.21352:18.0
29,-0.4040385844084341,1.4377998113632202,-0.046416088938713074,0,1.641534686088562,0.09240525215864182,0.5345491892678871,0.15413985927071838,0.16111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:29.0;1:1.65751:-0.37849:24.0;2:1.86871:0.21352:19.0
30,-0.40952488641829426,1.4394868612289429,-0.04509700462222099,0,1.641534686088562,0.09240525215864182,0.5375727493729856,0.15414399993088507,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:30.0;1:1.65751:-0.37849:25.0;2:1.86871:0.21352:20.0
31,-0.4150226757791572,1.441239833831787,-0.04370132461190224,0,1.641534686088562,0.09240525215864182,0.540632865751783,0.1541487776156929,0.17222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:31.0;1:1.65751:-0.37849:26.0;2:1.86871:0.21352:21.0
32,-0.4205275174556105,1.443057894706726,-0.042228713631629944,0,1.641534686088562,0.09240525215864182,0.5437293372386032,0.15415416997339992,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:32.0;1:1.65751:-0.37849:27.0;2:1.86871:0.21352:22.0
33,-0.42604551506420985,1.4449396133422852,-0.04067894071340561,0,1.641534686088562,0.09240525215864182,0.546861727974481,0.15416021053161877,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:33.0;1:1.65751:-0.37849:28.0;2:1.86871:0.21352:23.0
34,-0.43157357327940393,1.4468839168548584,-0.03905186429619789,0,1.641534686088562,0.09240525215864182,0.5500297194470962,0.154166927230027,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:34.0;1:1.65751:-0.37849:29.0;2:1.86871:0.21352:24.0
35,-0.4371126813672169,1.4488894939422607,-0.03734743595123291,0,1.641534686088562,0.09240525215864182,0.5532328590336772,0.15417430330481785,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:35.0;1:1.65751:-0.37849:30.0;2:1.86871:0.21352:25.0
36,-0.44266416970068445,1.4509551525115967,-0.03556569665670395,0,1.641534686088562,0.09240525215864182,0.5564707332270014,0.1541823611077336,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:36.0;1:1.65751:-0.37849:31.0;2:1.86871:0.21352:26.0
37,-0.4482300069234723,1.4530795812606812,-0.033706750720739365,0,1.641534686088562,0.09240525215864182,0.5597428502887487,0.15419108946290278,0.20555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:37.0;1:1.65751:-0.37849:32.0;2:1.86871:0.21352:27.0
38,-0.45380830383130666,1.4552615880966187,-0.03177078440785408,0,1.641534686088562,0.09240525215864182,0.5630487352444066,0.15420048278239035,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:38.0;1:1.65751:-0.37849:33.0;2:1.86871:0.21352:28.0
39,-0.45939992337588487,1.4574999809265137,-0.029758041724562645,0,1.641534686088562,0.09240525215864182,0.56638789076772,0.15421052430238985,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:39.0;1:1.65751:-0.37849:34.0;2:1.86871:0.21352:29.0
40,-0.46500704437705676,1.4597933292388916,-0.027668828144669533,0,1.641534686088562,0.09240525215864182,0.5697597245375315,0.15422120284703045,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:40.0;1:1.65751:-0.37849:35.0;2:1.86871:0.21352:30.0
41,-0.47062704652740994,1.462140440940857,-0.025503501296043396,0,1.641534686088562,0.09240525215864182,0.5731636833482319,0.1542324793007639,0.22777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:41.0;1:1.65751:-0.37849:36.0;2:1.86871:0.21352:31.0
42,-0.4762624514399774,1.4645400047302246,-0.023262472823262215,0,1.641534686088562,0.09240525215864182,0.576599169290728,0.154244314548042,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:42.0;1:1.65751:-0.37849:37.0;2:1.86871:0.21352:32.0
43,-0.48191235372191404,1.4669909477233887,-0.020946195349097252,0,1.641534686088562,0.09240525215864182,0.58006561798354,0.15425666947331695,0.2388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:43.0;1:1.65751:-0.37849:38.0;2:1.86871:0.21352:33.0
44,-0.48757982279046513,1.4694918394088745,-0.018555164337158203,0,1.641534686088562,0.09240525215864182,0.5835623476985428,0.1542694993731048,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:44.0;1:1.65751:-0.37849:39.0;2:1.86871:0.21352:34.0
