step,reward,cover_x,cover_y,selected_target_id,selected_target_x,selected_target_y,selected_target_risk_score,route_confidence,route_stagnation_score,coverage_rate,effective_coverage_rate,cover_latency_seconds,cover_latency_p90_seconds,response_sla_success_rate,strict_response_sla_success_rate,success_count,spawned_count,missed_count,steam_count,pending_steam_count,burst_lull_phase,active_steams
50,-0.5743704648447027,1.4861717224121094,-0.0013303407467901707,0,1.641534686088562,0.09240525215864182,0.5854206190152902,0.15032024573572345,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:50.0;1:1.65751:-0.37849:45.0;2:1.86871:0.21352:40.0
51,-0.579936205059522,1.4889984130859375,0.0015991252148523927,0,1.641534686088562,0.09240525215864182,0.5887127585061873,0.1503326230127402,0.2318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:51.0;1:1.65751:-0.37849:46.0;2:1.86871:0.21352:41.0
52,-0.5855367343464617,1.4918653964996338,0.004597934894263744,0,1.641534686088562,0.09240525215864182,0.5920286634865433,0.15034414533563328,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:52.0;1:1.65751:-0.37849:47.0;2:1.86871:0.21352:42.0
53,-0.59117932916653,1.4947713613510132,0.00766536220908165,0,1.641534686088562,0.09240525215864182,0.5953673057762361,0.15035451095588886,0.2409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:53.0;1:1.65751:-0.37849:48.0;2:1.86871:0.21352:43.0
54,-0.5968623976962586,1.4977153539657593,0.010800669901072979,0,1.641534686088562,0.09240525215864182,0.598727707486562,0.15036336783357335,0.24545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:54.0;1:1.65751:-0.37849:49.0;2:1.86871:0.21352:44.0
55,-0.6025908523579399,1.5006963014602661,0.01400311104953289,0,1.641534686088562,0.09240525215864182,0.6021087845580446,0.15037030246146404,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:55.0;1:1.65751:-0.37849:50.0;2:1.86871:0.21352:45.0
56,-0.6083702149680161,1.5037131309509277,0.01727193221449852,0,1.641534686088562,0.09240525215864182,0.6055093635242395,0.15037484545298296,0.2545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:56.0;1:1.65751:-0.37849:51.0;2:1.86871:0.21352:46.0
57,-0.6142054039365222,1.5067646503448486,0.02060636878013611,0,1.641534686088562,0.09240525215864182,0.6089281256323812,0.15037643801458556,0.2590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:57.0;1:1.65751:-0.37849:52.0;2:1.86871:0.21352:47.0
58,-0.6200962426124864,1.509850025177002,0.02400565892457962,0,1.641534686088562,0.09240525215864182,0.6123637800693813,0.1503743928302117,0.2636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:58.0;1:1.65751:-0.37849:53.0;2:1.86871:0.21352:48.0
59,-0.6260530527904542,1.5129681825637817,0.027469031512737274,0,1.641534686088562,0.09240525215864182,0.6158148180926689,0.1503679722923823,0.2681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:59.0;1:1.65751:-0.37849:54.0;2:1.86871:0.21352:49.0
60,57.22765733045466,1.516118049621582,0.030995717272162437,2,1.8687068223953247,0.21351931989192963,0.4689233145177966,0.09980070366607835,0.0,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:55.0;2:1.86871:0.21352:50.0
61,-0.5179029647372825,1.519298791885376,0.03458494320511818,2,1.8687068223953247,0.21351931989192963,0.4724181004877042,0.1013355551198662,0.004545454545454545,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:56.0;2:1.86871:0.21352:51.0
62,-0.5237209441358145,1.5225094556808472,0.03823593258857727,2,1.8687068223953247,0.21351931989192963,0.47593045492665936,0.10592296592507228,0.00909090909090909,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:57.0;2:1.86871:0.21352:52.0
63,-0.5295599865091893,1.5257489681243896,0.04194791987538338,2,1.8687068223953247,0.21351931989192963,0.4794595731719576,0.10497769730909479,0.013636363636363636,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:58.0;2:1.86871:0.21352:53.0
64,-0.5354201496438789,1.529016375541687,0.045720137655735016,2,1.8687068223953247,0.21351931989192963,0.4830046393850235,0.10720908942826596,0.01818181818181818,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:59.0;2:1.86871:0.21352:54.0
65,-0.5412990583660715,1.532310962677002,0.04955181106925011,2,1.8687068223953247,0.21351931989192963,0.4865649383101199,0.11206003411529497,0.022727272727272728,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:60.0;2:1.86871:0.21352:55.0
66,-0.5472008103946087,1.535631775856018,0.05344218388199806,2,1.8687068223953247,0.21351931989192963,0.49013962058105853,0.11593423118755841,0.02727272727272727,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:61.0;2:1.86871:0.21352:56.0
67,-0.5531254797106041,1.5389779806137085,0.0573904924094677,2,1.8687068223953247,0.21351931989192963,0.49372785918339335,0.11639755039881577,0.031818181818181815,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,0.3333333333333333,1,3,0,2,2,lull,1:1.65751:-0.37849:62.0;2:1.86871:0.21352:57.0
